Jeux,Discipline,Épreuve,Phase,Genre,Début,Fin,Lieu,Session,latitude,longitude,ville,capacité,Enjeu,Catégorie_First,Catégorie_A,Catégorie_B,Catégorie_C,Catégorie_D,Catégorie_E+,Catégorie_E,Catégorie_First_PFR,Catégorie_A_PFR,Catégorie_B_PFR
Olympiques,Athlétisme,Relais 4 x 100 m,finale,Hommes,2024-08-09T19:00:00Z,2024-08-09T22:30:00Z,Stade de France,ATH18,48.924388,2.3598709999999996,Saint-Denis (93),77083,Médailles,,,,,,,,,,
Olympiques,Athlétisme,400 m,finale,Femmes,2024-08-09T19:00:00Z,2024-08-09T22:30:00Z,Stade de France,ATH18,48.924388,2.3598709999999996,Saint-Denis (93),77083,Médailles,,,,,,,,,,
Olympiques,Athlétisme,Triple saut,finale,Hommes,2024-08-09T19:00:00Z,2024-08-09T22:30:00Z,Stade de France,ATH18,48.924388,2.3598709999999996,Saint-Denis (93),77083,Médailles,,,,,,,,,,
Olympiques,Athlétisme,Heptathlon  800 m,,Femmes,2024-08-09T19:00:00Z,2024-08-09T22:30:00Z,Stade de France,ATH18,48.924388,2.3598709999999996,Saint-Denis (93),77083,Qualifications,,,,,,,,,,
Olympiques,Athlétisme,10 000 m,finale,Femmes,2024-08-09T19:00:00Z,2024-08-09T22:30:00Z,Stade de France,ATH18,48.924388,2.3598709999999996,Saint-Denis (93),77083,Médailles,,,,,,,,,,
Olympiques,Athlétisme,400 m haies,finale,Hommes,2024-08-09T19:00:00Z,2024-08-09T22:30:00Z,Stade de France,ATH18,48.924388,2.3598709999999996,Saint-Denis (93),77083,Médailles,,,,,,,,,,
Olympiques,Athlétisme,Marathon,finale,Hommes,2024-08-10T08:00:00Z,2024-08-10T11:00:00Z,Hôtel de ville-Invalides,ATH19,48.856857999999995,2.3514149999999994,Paris (75),,Médailles,,,,,,,,,,
Olympiques,Athlétisme,Saut en hauteur,finale,Hommes,2024-08-10T18:30:00Z,2024-08-10T22:30:00Z,Stade de France,ATH20,48.924388,2.3598709999999996,Saint-Denis (93),77083,Médailles,,,,,,,,,,
Olympiques,Athlétisme,800 m,finale,Hommes,2024-08-10T18:30:00Z,2024-08-10T22:30:00Z,Stade de France,ATH20,48.924388,2.3598709999999996,Saint-Denis (93),77083,Médailles,,,,,,,,,,
Olympiques,Athlétisme,Lancer de javelot,finale,Femmes,2024-08-10T18:30:00Z,2024-08-10T22:30:00Z,Stade de France,ATH20,48.924388,2.3598709999999996,Saint-Denis (93),77083,Médailles,,,,,,,,,,
Olympiques,Athlétisme,100 m haies,finale,Femmes,2024-08-10T18:30:00Z,2024-08-10T22:30:00Z,Stade de France,ATH20,48.924388,2.3598709999999996,Saint-Denis (93),77083,Médailles,,,,,,,,,,
Olympiques,Athlétisme,5 000 m,finale,Hommes,2024-08-10T18:30:00Z,2024-08-10T22:30:00Z,Stade de France,ATH20,48.924388,2.3598709999999996,Saint-Denis (93),77083,Médailles,,,,,,,,,,
Olympiques,Athlétisme,1 500 m,finale,Femmes,2024-08-10T18:30:00Z,2024-08-10T22:30:00Z,Stade de France,ATH20,48.924388,2.3598709999999996,Saint-Denis (93),77083,Médailles,,,,,,,,,,
Olympiques,Athlétisme,Relais 4 x 400 m,finale,Hommes,2024-08-10T18:30:00Z,2024-08-10T22:30:00Z,Stade de France,ATH20,48.924388,2.3598709999999996,Saint-Denis (93),77083,Médailles,,,,,,,,,,
Olympiques,Athlétisme,Relais 4 x 400 m,finale,Femmes,2024-08-10T18:30:00Z,2024-08-10T22:30:00Z,Stade de France,ATH20,48.924388,2.3598709999999996,Saint-Denis (93),77083,Médailles,,,,,,,,,,
Olympiques,Athlétisme,Marathon,finale,Femmes,2024-08-11T08:00:00Z,2024-08-11T11:15:00Z,Hôtel de ville-Invalides,ATH21,48.856857999999995,2.3514149999999994,Paris (75),,Médailles,,,,,,,,,,
Olympiques,Aviron,Skiff,éliminatoires,Hommes,2024-07-27T09:00:00Z,2024-07-27T13:10:00Z,Stade nautique-Bassin eau calme,ROW01,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,90,65,40,24,,,,,
Olympiques,Aviron,Skiff,éliminatoires,Femmes,2024-07-27T09:00:00Z,2024-07-27T13:10:00Z,Stade nautique-Bassin eau calme,ROW01,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,90,65,40,24,,,,,
Olympiques,Aviron,Deux de couple,éliminatoires,Hommes,2024-07-27T09:00:00Z,2024-07-27T13:10:00Z,Stade nautique-Bassin eau calme,ROW01,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,90,65,40,24,,,,,
Olympiques,Aviron,Deux de couple,éliminatoires,Femmes,2024-07-27T09:00:00Z,2024-07-27T13:10:00Z,Stade nautique-Bassin eau calme,ROW01,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,90,65,40,24,,,,,
Olympiques,Aviron,Quatre de couple,éliminatoires,Hommes,2024-07-27T09:00:00Z,2024-07-27T13:10:00Z,Stade nautique-Bassin eau calme,ROW01,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,90,65,40,24,,,,,
Olympiques,Aviron,Quatre de couple,éliminatoires,Femmes,2024-07-27T09:00:00Z,2024-07-27T13:10:00Z,Stade nautique-Bassin eau calme,ROW01,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,90,65,40,24,,,,,
Olympiques,Aviron,Skiff,repêchages,Femmes,2024-07-28T09:00:00Z,2024-07-28T13:10:00Z,Stade nautique-Bassin eau calme,ROW02,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,90,65,40,24,,,,,
Olympiques,Aviron,Skiff,repêchages,Hommes,2024-07-28T09:00:00Z,2024-07-28T13:10:00Z,Stade nautique-Bassin eau calme,ROW02,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,90,65,40,24,,,,,
Olympiques,Aviron,Deux de couple,repêchage,Femmes,2024-07-28T09:00:00Z,2024-07-28T13:10:00Z,Stade nautique-Bassin eau calme,ROW02,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,90,65,40,24,,,,,
Olympiques,Aviron,Deux de couple,repêchage,Hommes,2024-07-28T09:00:00Z,2024-07-28T13:10:00Z,Stade nautique-Bassin eau calme,ROW02,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,90,65,40,24,,,,,
Olympiques,Aviron,Deux de pointe sans barreur,éliminatoires,Femmes,2024-07-28T09:00:00Z,2024-07-28T13:10:00Z,Stade nautique-Bassin eau calme,ROW02,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,90,65,40,24,,,,,
Olympiques,Aviron,Deux de pointe sans barreur,éliminatoires,Hommes,2024-07-28T09:00:00Z,2024-07-28T13:10:00Z,Stade nautique-Bassin eau calme,ROW02,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,90,65,40,24,,,,,
Olympiques,Aviron,Deux de couple poids léger,éliminatoires,Femmes,2024-07-28T09:00:00Z,2024-07-28T13:10:00Z,Stade nautique-Bassin eau calme,ROW02,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,90,65,40,24,,,,,
Olympiques,Aviron,Deux de couple poids léger,éliminatoires,Hommes,2024-07-28T09:00:00Z,2024-07-28T13:10:00Z,Stade nautique-Bassin eau calme,ROW02,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,90,65,40,24,,,,,
Olympiques,Aviron,Quatre de pointe sans barreur,éliminatoires,Femmes,2024-07-28T09:00:00Z,2024-07-28T13:10:00Z,Stade nautique-Bassin eau calme,ROW02,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,90,65,40,24,,,,,
Olympiques,Aviron,Quatre de pointe sans barreur,éliminatoires,Hommes,2024-07-28T09:00:00Z,2024-07-28T13:10:00Z,Stade nautique-Bassin eau calme,ROW02,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,90,65,40,24,,,,,
Olympiques,Aviron,Skiff,demi-finales E/F,Hommes,2024-07-29T09:30:00Z,2024-07-29T12:20:00Z,Stade nautique-Bassin eau calme,ROW03,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,90,65,40,24,,,,,
Olympiques,Aviron,Skiff,demi-finales E/F,Femmes,2024-07-29T09:30:00Z,2024-07-29T12:20:00Z,Stade nautique-Bassin eau calme,ROW03,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,90,65,40,24,,,,,
Olympiques,Aviron,Deux de pointe sans barreur,repêchage,Hommes,2024-07-29T09:30:00Z,2024-07-29T12:20:00Z,Stade nautique-Bassin eau calme,ROW03,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,90,65,40,24,,,,,
Olympiques,Aviron,Deux de pointe sans barreur,repêchage,Femmes,2024-07-29T09:30:00Z,2024-07-29T12:20:00Z,Stade nautique-Bassin eau calme,ROW03,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,90,65,40,24,,,,,
Olympiques,Aviron,Deux de couple poids léger,repêchages,Hommes,2024-07-29T09:30:00Z,2024-07-29T12:20:00Z,Stade nautique-Bassin eau calme,ROW03,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,90,65,40,24,,,,,
Olympiques,Aviron,Deux de couple poids léger,repêchages,Femmes,2024-07-29T09:30:00Z,2024-07-29T12:20:00Z,Stade nautique-Bassin eau calme,ROW03,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,90,65,40,24,,,,,
Olympiques,Aviron,Quatre de couple,repêchage,Hommes,2024-07-29T09:30:00Z,2024-07-29T12:20:00Z,Stade nautique-Bassin eau calme,ROW03,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,90,65,40,24,,,,,
Olympiques,Aviron,Quatre de couple,repêchage,Femmes,2024-07-29T09:30:00Z,2024-07-29T12:20:00Z,Stade nautique-Bassin eau calme,ROW03,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,90,65,40,24,,,,,
Olympiques,Aviron,Huit de pointe avec barreur,éliminatoires,Hommes,2024-07-29T09:30:00Z,2024-07-29T12:20:00Z,Stade nautique-Bassin eau calme,ROW03,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,90,65,40,24,,,,,
Olympiques,Aviron,Huit de pointe avec barreur,éliminatoires,Femmes,2024-07-29T09:30:00Z,2024-07-29T12:20:00Z,Stade nautique-Bassin eau calme,ROW03,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,90,65,40,24,,,,,
Olympiques,Aviron,Skiff,quarts de finale,Femmes,2024-07-30T09:30:00Z,2024-07-30T11:50:00Z,Stade nautique-Bassin eau calme,ROW04,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,120,80,50,35,,,,,
Olympiques,Aviron,Skiff,quarts de finale,Hommes,2024-07-30T09:30:00Z,2024-07-30T11:50:00Z,Stade nautique-Bassin eau calme,ROW04,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,120,80,50,35,,,,,
Olympiques,Aviron,Deux de couple,demi-finales,Femmes,2024-07-30T09:30:00Z,2024-07-30T11:50:00Z,Stade nautique-Bassin eau calme,ROW04,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,120,80,50,35,,,,,
Olympiques,Aviron,Deux de couple,demi-finales,Hommes,2024-07-30T09:30:00Z,2024-07-30T11:50:00Z,Stade nautique-Bassin eau calme,ROW04,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,120,80,50,35,,,,,
Olympiques,Aviron,Quatre de pointe sans barreur,repêchage,Femmes,2024-07-30T09:30:00Z,2024-07-30T11:50:00Z,Stade nautique-Bassin eau calme,ROW04,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,120,80,50,35,,,,,
Olympiques,Aviron,Quatre de pointe sans barreur,repêchage,Hommes,2024-07-30T09:30:00Z,2024-07-30T11:50:00Z,Stade nautique-Bassin eau calme,ROW04,48.862229,2.636374,Vaires-sur-Marne (77),24000,Qualifications,,120,80,50,35,,,,,
Olympiques,Aviron,Deux de couple poids léger,finale C,Femmes,2024-07-31T09:30:00Z,2024-07-31T13:10:00Z,Stade nautique-Bassin eau calme,ROW05,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Deux de couple poids léger,finale C,Hommes,2024-07-31T09:30:00Z,2024-07-31T13:10:00Z,Stade nautique-Bassin eau calme,ROW05,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Skiff,demi-finales C/D,Hommes,2024-07-31T09:30:00Z,2024-07-31T13:10:00Z,Stade nautique-Bassin eau calme,ROW05,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Skiff,demi-finales C/D,Femmes,2024-07-31T09:30:00Z,2024-07-31T13:10:00Z,Stade nautique-Bassin eau calme,ROW05,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Deux de pointe sans barreur,demi-finales,Hommes,2024-07-31T09:30:00Z,2024-07-31T13:10:00Z,Stade nautique-Bassin eau calme,ROW05,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Deux de pointe sans barreur,demi-finales,Femmes,2024-07-31T09:30:00Z,2024-07-31T13:10:00Z,Stade nautique-Bassin eau calme,ROW05,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Deux de couple poids léger,demi-finales,Hommes,2024-07-31T09:30:00Z,2024-07-31T13:10:00Z,Stade nautique-Bassin eau calme,ROW05,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Deux de couple poids léger,demi-finales,Femmes,2024-07-31T09:30:00Z,2024-07-31T13:10:00Z,Stade nautique-Bassin eau calme,ROW05,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Quatre de couple,finale B,Hommes,2024-07-31T09:30:00Z,2024-07-31T13:10:00Z,Stade nautique-Bassin eau calme,ROW05,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Quatre de couple,finale B,Femmes,2024-07-31T09:30:00Z,2024-07-31T13:10:00Z,Stade nautique-Bassin eau calme,ROW05,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Quatre de couple,finale A,Hommes,2024-07-31T09:30:00Z,2024-07-31T13:10:00Z,Stade nautique-Bassin eau calme,ROW05,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Quatre de couple,finale A,Femmes,2024-07-31T09:30:00Z,2024-07-31T13:10:00Z,Stade nautique-Bassin eau calme,ROW05,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Skiff,demi-finales A/B,Femmes,2024-08-01T09:30:00Z,2024-08-01T12:40:00Z,Stade nautique-Bassin eau calme,ROW06,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Skiff,demi-finales A/B,Hommes,2024-08-01T09:30:00Z,2024-08-01T12:40:00Z,Stade nautique-Bassin eau calme,ROW06,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Huit de pointe avec barreur,repêchage,Femmes,2024-08-01T09:30:00Z,2024-08-01T12:40:00Z,Stade nautique-Bassin eau calme,ROW06,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Huit de pointe avec barreur,repêchage,Hommes,2024-08-01T09:30:00Z,2024-08-01T12:40:00Z,Stade nautique-Bassin eau calme,ROW06,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Deux de couple,finale B,Femmes,2024-08-01T09:30:00Z,2024-08-01T12:40:00Z,Stade nautique-Bassin eau calme,ROW06,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Deux de couple,finale B,Hommes,2024-08-01T09:30:00Z,2024-08-01T12:40:00Z,Stade nautique-Bassin eau calme,ROW06,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Quatre de pointe sans barreur,finale B,Femmes,2024-08-01T09:30:00Z,2024-08-01T12:40:00Z,Stade nautique-Bassin eau calme,ROW06,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Quatre de pointe sans barreur,finale B,Hommes,2024-08-01T09:30:00Z,2024-08-01T12:40:00Z,Stade nautique-Bassin eau calme,ROW06,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Deux de couple,finale A,Femmes,2024-08-01T09:30:00Z,2024-08-01T12:40:00Z,Stade nautique-Bassin eau calme,ROW06,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Deux de couple,finale A,Hommes,2024-08-01T09:30:00Z,2024-08-01T12:40:00Z,Stade nautique-Bassin eau calme,ROW06,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Quatre de pointe sans barreur,finale A,Femmes,2024-08-01T09:30:00Z,2024-08-01T12:40:00Z,Stade nautique-Bassin eau calme,ROW06,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Quatre de pointe sans barreur,finale A,Hommes,2024-08-01T09:30:00Z,2024-08-01T12:40:00Z,Stade nautique-Bassin eau calme,ROW06,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Skiff,finale F,Hommes,2024-08-02T09:30:00Z,2024-08-02T12:50:00Z,Stade nautique-Bassin eau calme,ROW07,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Skiff,finale F,Femmes,2024-08-02T09:30:00Z,2024-08-02T12:50:00Z,Stade nautique-Bassin eau calme,ROW07,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Skiff,finale E,Hommes,2024-08-02T09:30:00Z,2024-08-02T12:50:00Z,Stade nautique-Bassin eau calme,ROW07,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Skiff,finale E,Femmes,2024-08-02T09:30:00Z,2024-08-02T12:50:00Z,Stade nautique-Bassin eau calme,ROW07,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Skiff,finale D,Hommes,2024-08-02T09:30:00Z,2024-08-02T12:50:00Z,Stade nautique-Bassin eau calme,ROW07,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Skiff,finale D,Femmes,2024-08-02T09:30:00Z,2024-08-02T12:50:00Z,Stade nautique-Bassin eau calme,ROW07,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Deux de pointe sans barreur,finale B,Hommes,2024-08-02T09:30:00Z,2024-08-02T12:50:00Z,Stade nautique-Bassin eau calme,ROW07,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Deux de pointe sans barreur,finale B,Femmes,2024-08-02T09:30:00Z,2024-08-02T12:50:00Z,Stade nautique-Bassin eau calme,ROW07,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Deux de couple poids léger,finale B,Hommes,2024-08-02T09:30:00Z,2024-08-02T12:50:00Z,Stade nautique-Bassin eau calme,ROW07,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Deux de couple poids léger,finale B,Femmes,2024-08-02T09:30:00Z,2024-08-02T12:50:00Z,Stade nautique-Bassin eau calme,ROW07,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Deux de pointe sans barreur,finale A,Hommes,2024-08-02T09:30:00Z,2024-08-02T12:50:00Z,Stade nautique-Bassin eau calme,ROW07,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Deux de pointe sans barreur,finale A,Femmes,2024-08-02T09:30:00Z,2024-08-02T12:50:00Z,Stade nautique-Bassin eau calme,ROW07,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Deux de couple poids léger,finale A,Hommes,2024-08-02T09:30:00Z,2024-08-02T12:50:00Z,Stade nautique-Bassin eau calme,ROW07,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Deux de couple poids léger,finale A,Femmes,2024-08-02T09:30:00Z,2024-08-02T12:50:00Z,Stade nautique-Bassin eau calme,ROW07,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Skiff,finale C,Femmes,2024-08-03T09:30:00Z,2024-08-03T11:40:00Z,Stade nautique-Bassin eau calme,ROW08,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Skiff,finale C,Hommes,2024-08-03T09:30:00Z,2024-08-03T11:40:00Z,Stade nautique-Bassin eau calme,ROW08,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Skiff,finale B,Femmes,2024-08-03T09:30:00Z,2024-08-03T11:40:00Z,Stade nautique-Bassin eau calme,ROW08,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Skiff,finale B,Hommes,2024-08-03T09:30:00Z,2024-08-03T11:40:00Z,Stade nautique-Bassin eau calme,ROW08,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Skiff,finale A,Femmes,2024-08-03T09:30:00Z,2024-08-03T11:40:00Z,Stade nautique-Bassin eau calme,ROW08,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Skiff,finale A,Hommes,2024-08-03T09:30:00Z,2024-08-03T11:40:00Z,Stade nautique-Bassin eau calme,ROW08,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Huit de pointe avec barreur,finale A,Femmes,2024-08-03T09:30:00Z,2024-08-03T11:40:00Z,Stade nautique-Bassin eau calme,ROW08,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Aviron,Huit de pointe avec barreur,finale A,Hommes,2024-08-03T09:30:00Z,2024-08-03T11:40:00Z,Stade nautique-Bassin eau calme,ROW08,48.862229,2.636374,Vaires-sur-Marne (77),24000,Médailles,,190,145,95,50,,,,,
Olympiques,Badminton,Double mixte,poules préliminaires,Mixte,2024-07-27T08:30:00Z,2024-07-27T12:00:00Z,Arena Porte de La Chapelle,BDM01,48.89946713333248,2.3598642040231956,Paris (75),6850,Qualifications,130,100,70,45,24,,,,,
Olympiques,Badminton,Simple,poules préliminaires,Femmes,2024-07-27T08:30:00Z,2024-07-27T12:00:00Z,Arena Porte de La Chapelle,BDM01,48.89946713333248,2.3598642040231956,Paris (75),6850,Qualifications,130,100,70,45,24,,,,,
Olympiques,Badminton,Double,poules préliminaires,Hommes,2024-07-27T08:30:00Z,2024-07-27T12:00:00Z,Arena Porte de La Chapelle,BDM01,48.89946713333248,2.3598642040231956,Paris (75),6850,Qualifications,130,100,70,45,24,,,,,
Olympiques,Badminton,Double,poules préliminaires,Femmes,2024-07-27T08:30:00Z,2024-07-27T12:00:00Z,Arena Porte de La Chapelle,BDM01,48.89946713333248,2.3598642040231956,Paris (75),6850,Qualifications,130,100,70,45,24,,,,,
Olympiques,Badminton,Simple,poules préliminaires,Hommes,2024-07-27T08:30:00Z,2024-07-27T12:00:00Z,Arena Porte de La Chapelle,BDM01,48.89946713333248,2.3598642040231956,Paris (75),6850,Qualifications,130,100,70,45,24,,,,,
Olympiques,Badminton,Double mixte,poules préliminaires,Mixte,2024-07-27T14:00:00Z,2024-07-27T17:30:00Z,Arena Porte de La Chapelle,BDM02,48.89946713333248,2.3598642040231956,Paris (75),6850,Qualifications,130,100,70,45,24,,,,,
Olympiques,Badminton,Simple,poules préliminaires,Femmes,2024-07-27T14:00:00Z,2024-07-27T17:30:00Z,Arena Porte de La Chapelle,BDM02,48.89946713333248,2.3598642040231956,Paris (75),6850,Qualifications,130,100,70,45,24,,,,,
Olympiques,Badminton,Double,poules préliminaires,Hommes,2024-07-27T14:00:00Z,2024-07-27T17:30:00Z,Arena Porte de La Chapelle,BDM02,48.89946713333248,2.3598642040231956,Paris (75),6850,Qualifications,130,100,70,45,24,,,,,
